Row ID,Order ID,Order Date,Ship Mode,Customer ID,Postal Code,Product ID,Category,Sub-Category,Sales
241,CA-2017-157749,2017-04-06,2nd Class,KL-16645,60610,FUR-TA-10002607,Furniture,Tables,177.225
242,CA-2017-157749,2017-04-06,2nd Class,KL-16645,60610,FUR-FU-10002505,Furniture,Furnishings,4.044
243,CA-2017-157749,2017-04-06,2nd Class,KL-16645,60610,OFF-AR-10004685,Office Supplies,Art,7.408
244,CA-2015-131926,2015-01-06,2nd Class,DW-13480,55044,FUR-CH-10004063,Furniture,Chairs,2001.86
245,CA-2015-131926,2015-01-06,2nd Class,DW-13480,55044,OFF-ST-10002276,Office Supplies,Storage,166.72
246,CA-2015-131926,2015-01-06,2nd Class,DW-13480,55044,OFF-PA-10004082,Office Supplies,Paper,47.88
247,CA-2015-131926,2015-01-06,2nd Class,DW-13480,55044,OFF-AP-10002945,Office Supplies,Appliances,1503.25
248,CA-2015-131926,2015-01-06,2nd Class,DW-13480,55044,OFF-PA-10000061,Office Supplies,Paper,25.92
249,CA-2017-154739,2017-10-12,2nd Class,LH-17155,94109,FUR-CH-10002965,Furniture,Chairs,321.568
250,CA-2017-145625,2017-11-09,Std Class,KC-16540,92037,OFF-PA-10004569,Office Supplies,Paper,7.61
251,CA-2017-145625,2017-11-09,Std Class,KC-16540,92037,TEC-AC-10003832,Technology,Accessories,3347.37
252,CA-2017-146941,2017-10-12,1st Class,DL-13315,10024,OFF-ST-10001228,Office Supplies,Storage,80.58
253,CA-2017-146941,2017-10-12,1st Class,DL-13315,10024,OFF-EN-10003296,Office Supplies,Envelopes,361.92
254,US-2016-159982,2016-11-28,Std Class,DR-12880,60623,FUR-FU-10002505,Furniture,Furnishings,12.132
255,US-2016-159982,2016-11-28,Std Class,DR-12880,60623,OFF-ST-10004804,Office Supplies,Storage,82.368
256,US-2016-159982,2016-11-28,Std Class,DR-12880,60623,OFF-ST-10001590,Office Supplies,Storage,53.92
257,US-2016-159982,2016-11-28,Std Class,DR-12880,60623,TEC-PH-10001580,Technology,Phones,647.904
258,CA-2018-163139,2018-01-12,2nd Class,CC-12670,10009,TEC-AC-10000290,Technology,Accessories,20.37
259,CA-2018-163139,2018-01-12,2nd Class,CC-12670,10009,OFF-ST-10002790,Office Supplies,Storage,221.55
260,CA-2018-163139,2018-01-12,2nd Class,CC-12670,10009,OFF-BI-10003460,Office Supplies,Binders,17.52
261,US-2018-155299,2018-08-06,Std Class,Dl-13600,77506,OFF-AP-10002203,Office Supplies,Appliances,1.624
262,US-2015-106992,2015-09-19,2nd Class,SB-20290,77036,TEC-MA-10000822,Technology,Machines,3059.982
263,US-2015-106992,2015-09-19,2nd Class,SB-20290,77036,TEC-MA-10003353,Technology,Machines,2519.958
264,CA-2017-125318,2017-06-06,Std Class,RC-19825,60610,TEC-PH-10001433,Technology,Phones,328.224
265,CA-2016-155040,2016-10-11,Std Class,AH-10210,94513,TEC-AC-10004469,Technology,Accessories,79.9
266,CA-2018-136826,2018-06-16,Std Class,CB-12535,27514,OFF-AR-10003602,Office Supplies,Art,14.016
267,CA-2017-111010,2017-01-22,Std Class,PG-18895,7960,OFF-FA-10003472,Office Supplies,Fasteners,7.56
268,US-2018-145366,2018-09-12,Std Class,CA-12310,45231,OFF-ST-10004180,Office Supplies,Storage,37.208
269,US-2018-145366,2018-09-12,Std Class,CA-12310,45231,OFF-EN-10004386,Office Supplies,Envelopes,57.576
270,CA-2018-163979,2018-12-28,2nd Class,KH-16690,94110,OFF-ST-10003208,Office Supplies,Storage,725.84
271,CA-2016-155334,2016-07-30,1st Class,HA-14920,94109,TEC-AC-10003628,Technology,Accessories,209.93
272,CA-2016-155334,2016-07-30,1st Class,HA-14920,94109,FUR-FU-10003274,Furniture,Furnishings,5.28
273,CA-2016-155334,2016-07-30,1st Class,HA-14920,94109,OFF-BI-10002557,Office Supplies,Binders,10.92
274,CA-2018-118136,2018-09-16,1st Class,BB-10990,90301,OFF-PA-10002615,Office Supplies,Paper,8.82
275,CA-2018-118136,2018-09-16,1st Class,BB-10990,90301,OFF-AR-10001427,Office Supplies,Art,5.98
276,CA-2018-132976,2018-10-13,Std Class,AG-10495,19140,OFF-PA-10000673,Office Supplies,Paper,11.648
277,CA-2018-132976,2018-10-13,Std Class,AG-10495,19140,OFF-PA-10004470,Office Supplies,Paper,18.176
278,CA-2018-132976,2018-10-13,Std Class,AG-10495,19140,OFF-ST-10000876,Office Supplies,Storage,59.712
279,CA-2018-132976,2018-10-13,Std Class,AG-10495,19140,OFF-LA-10002043,Office Supplies,Labels,24.84
280,US-2016-161991,2016-09-26,2nd Class,SC-20725,77070,OFF-BI-10004967,Office Supplies,Binders,2.08
281,US-2016-161991,2016-09-26,2nd Class,SC-20725,77070,TEC-PH-10001760,Technology,Phones,1114.4
282,CA-2016-130890,2016-02-11,Std Class,JO-15280,90004,FUR-TA-10002903,Furniture,Tables,1038.84
283,CA-2016-130883,2016-09-26,Std Class,TB-21520,97206,OFF-PA-10000474,Office Supplies,Paper,141.76
284,CA-2016-130883,2016-09-26,Std Class,TB-21520,97206,TEC-AC-10001956,Technology,Accessories,239.8
285,CA-2016-130883,2016-09-26,Std Class,TB-21520,97206,OFF-PA-10004100,Office Supplies,Paper,31.104
286,CA-2017-112697,2017-12-18,2nd Class,AH-10195,33319,OFF-BI-10000778,Office Supplies,Binders,254.058
287,CA-2017-112697,2017-12-18,2nd Class,AH-10195,33319,OFF-AP-10002684,Office Supplies,Appliances,194.528
288,CA-2017-112697,2017-12-18,2nd Class,AH-10195,33319,OFF-SU-10000646,Office Supplies,Supplies,961.48
289,CA-2017-110772,2017-11-20,2nd Class,NZ-18565,43229,OFF-FA-10002983,Office Supplies,Fasteners,19.096
290,CA-2017-110772,2017-11-20,2nd Class,NZ-18565,43229,OFF-LA-10004689,Office Supplies,Labels,18.496
291,CA-2017-110772,2017-11-20,2nd Class,NZ-18565,43229,TEC-AC-10002001,Technology,Accessories,255.984
292,CA-2017-110772,2017-11-20,2nd Class,NZ-18565,43229,FUR-BO-10004709,Furniture,Bookcases,86.97
293,CA-2015-111451,2015-12-26,1st Class,KL-16555,80906,FUR-FU-10004091,Furniture,Furnishings,300.416
294,CA-2015-111451,2015-12-26,1st Class,KL-16555,80906,FUR-CH-10001891,Furniture,Chairs,230.352
295,CA-2015-111451,2015-12-26,1st Class,KL-16555,80906,FUR-FU-10002918,Furniture,Furnishings,218.352
296,CA-2015-111451,2015-12-26,1st Class,KL-16555,80906,OFF-BI-10004593,Office Supplies,Binders,78.6
297,CA-2015-111451,2015-12-26,1st Class,KL-16555,80906,OFF-FA-10004854,Office Supplies,Fasteners,27.552
298,CA-2017-142545,2017-10-28,Std Class,JD-15895,7109,OFF-PA-10002105,Office Supplies,Paper,32.4
299,CA-2017-142545,2017-10-28,Std Class,JD-15895,7109,OFF-ST-10002756,Office Supplies,Storage,1082.48
300,CA-2017-142545,2017-10-28,Std Class,JD-15895,7109,OFF-PA-10004243,Office Supplies,Paper,56.91
301,CA-2017-142545,2017-10-28,Std Class,JD-15895,7109,FUR-FU-10001861,Furniture,Furnishings,77.6
302,CA-2017-142545,2017-10-28,Std Class,JD-15895,7109,OFF-BI-10002706,Office Supplies,Binders,14.28
303,US-2018-152380,2018-11-19,Std Class,JH-15910,60623,FUR-TA-10002533,Furniture,Tables,219.075
304,CA-2016-144253,2016-04-05,2nd Class,AS-10225,10024,FUR-FU-10002671,Furniture,Furnishings,26.8
305,CA-2015-130960,2015-12-30,Std Class,KB-16600,48180,OFF-AR-10003651,Office Supplies,Art,9.84
306,CA-2015-111003,2015-01-06,Std Class,CR-12625,8701,OFF-BI-10001072,Office Supplies,Binders,45.48
307,CA-2015-111003,2015-01-06,Std Class,CR-12625,8701,OFF-AR-10002135,Office Supplies,Art,289.2
308,CA-2018-126774,2018-04-15,1st Class,SH-20395,22204,OFF-AR-10002804,Office Supplies,Art,4.89
309,CA-2017-142902,2017-12-09,2nd Class,BP-11185,80004,FUR-FU-10001918,Furniture,Furnishings,15.136
310,CA-2017-142902,2017-12-09,2nd Class,BP-11185,80004,FUR-CH-10004086,Furniture,Chairs,466.768
311,CA-2017-142902,2017-12-09,2nd Class,BP-11185,80004,FUR-FU-10001756,Furniture,Furnishings,15.232
312,CA-2017-142902,2017-12-09,2nd Class,BP-11185,80004,OFF-LA-10000634,Office Supplies,Labels,6.264
313,CA-2015-120887,2015-09-27,Std Class,TS-21205,7601,FUR-FU-10001588,Furniture,Furnishings,87.54
314,CA-2015-167850,2015-09-08,Std Class,AG-10525,33710,TEC-PH-10002398,Technology,Phones,178.384
315,CA-2015-167850,2015-09-08,Std Class,AG-10525,33710,OFF-PA-10001937,Office Supplies,Paper,15.552
316,CA-2015-164259,2015-12-28,1st Class,SP-20860,19143,OFF-AR-10003373,Office Supplies,Art,99.136
317,CA-2015-164973,2015-04-11,Std Class,NM-18445,10024,FUR-CH-10002602,Furniture,Chairs,135.882
318,CA-2015-164973,2015-04-11,Std Class,NM-18445,10024,TEC-MA-10002927,Technology,Machines,3991.98
319,CA-2015-164973,2015-04-11,Std Class,NM-18445,10024,TEC-PH-10004093,Technology,Phones,275.94
320,CA-2015-164973,2015-04-11,Std Class,NM-18445,10024,TEC-AC-10000892,Technology,Accessories,360.0
321,CA-2015-164973,2015-04-11,Std Class,NM-18445,10024,OFF-ST-10002974,Office Supplies,Storage,43.57
322,CA-2015-156601,2015-09-19,Std Class,FA-14230,90805,OFF-FA-10000624,Office Supplies,Fasteners,7.16
323,CA-2017-162138,2017-04-23,Std Class,GK-14620,92345,OFF-BI-10004593,Office Supplies,Binders,251.52
324,CA-2017-162138,2017-04-23,Std Class,GK-14620,92345,TEC-AC-10001908,Technology,Accessories,99.99
325,CA-2018-153339,2018-03-11,2nd Class,DJ-13510,37130,FUR-FU-10001967,Furniture,Furnishings,15.992
326,US-2017-141544,2017-08-30,1st Class,PO-18850,19143,TEC-PH-10003645,Technology,Phones,290.898
327,US-2017-141544,2017-08-30,1st Class,PO-18850,19143,OFF-ST-10000675,Office Supplies,Storage,54.224
328,US-2017-141544,2017-08-30,1st Class,PO-18850,19143,FUR-CH-10003312,Furniture,Chairs,786.744
329,US-2017-141544,2017-08-30,1st Class,PO-18850,19143,OFF-LA-10001074,Office Supplies,Labels,100.24
330,US-2017-141544,2017-08-30,1st Class,PO-18850,19143,OFF-BI-10001524,Office Supplies,Binders,37.764
331,US-2017-150147,2017-04-25,2nd Class,JL-15850,19134,TEC-PH-10004614,Technology,Phones,82.8
332,US-2017-150147,2017-04-25,2nd Class,JL-15850,19134,OFF-BI-10001153,Office Supplies,Binders,20.724
333,US-2017-150147,2017-04-25,2nd Class,JL-15850,19134,OFF-BI-10001982,Office Supplies,Binders,4.896
334,CA-2016-137946,2016-01-09,2nd Class,DB-13615,90045,OFF-BI-10001922,Office Supplies,Binders,4.752
335,CA-2016-137946,2016-01-09,2nd Class,DB-13615,90045,TEC-CO-10001449,Technology,Copiers,959.984
336,CA-2016-137946,2016-01-09,2nd Class,DB-13615,90045,OFF-BI-10004140,Office Supplies,Binders,14.368
337,CA-2015-129924,2015-12-07,Std Class,AC-10420,94122,OFF-BI-10003314,Office Supplies,Binders,7.712
338,CA-2015-129924,2015-12-07,Std Class,AC-10420,94122,FUR-TA-10004575,Furniture,Tables,698.352
339,CA-2016-128167,2016-06-22,2nd Class,KL-16645,84041,OFF-FA-10000490,Office Supplies,Fasteners,4.96
340,CA-2015-122336,2015-04-13,2nd Class,JD-15895,19140,OFF-AR-10000122,Office Supplies,Art,17.856
341,CA-2015-122336,2015-04-13,2nd Class,JD-15895,19140,OFF-BI-10003656,Office Supplies,Binders,509.97
342,CA-2015-122336,2015-04-13,2nd Class,JD-15895,19140,OFF-FA-10002780,Office Supplies,Fasteners,30.992
343,CA-2015-122336,2015-04-13,2nd Class,JD-15895,19140,TEC-PH-10000702,Technology,Phones,71.928
344,US-2016-120712,2016-12-20,Std Class,CS-12130,78745,OFF-ST-10000107,Office Supplies,Storage,88.8
345,CA-2018-169901,2018-06-15,Std Class,CC-12550,94122,TEC-PH-10002293,Technology,Phones,47.976
346,CA-2018-134306,2018-08-07,Std Class,TD-20995,1852,OFF-AR-10004027,Office Supplies,Art,7.56
347,CA-2018-134306,2018-08-07,Std Class,TD-20995,1852,OFF-PA-10000249,Office Supplies,Paper,24.56
348,CA-2018-134306,2018-08-07,Std Class,TD-20995,1852,OFF-AR-10001374,Office Supplies,Art,12.96
349,CA-2017-129714,2017-01-09,1st Class,AB-10060,10009,TEC-AC-10000290,Technology,Accessories,6.79
350,CA-2017-129714,2017-01-09,1st Class,AB-10060,10009,OFF-PA-10001970,Office Supplies,Paper,24.56
351,CA-2017-129714,2017-01-09,1st Class,AB-10060,10009,OFF-BI-10002160,Office Supplies,Binders,3.048
352,CA-2017-129714,2017-01-09,1st Class,AB-10060,10009,OFF-PA-10001970,Office Supplies,Paper,49.12
353,CA-2017-129714,2017-01-09,1st Class,AB-10060,10009,OFF-BI-10004995,Office Supplies,Binders,4355.168
354,CA-2017-138520,2017-08-04,Std Class,JL-15505,10035,FUR-BO-10002268,Furniture,Bookcases,388.704
355,CA-2017-138520,2017-08-04,Std Class,JL-15505,10035,OFF-EN-10001137,Office Supplies,Envelopes,8.26
356,CA-2017-138520,2017-08-04,Std Class,JL-15505,10035,OFF-AR-10002399,Office Supplies,Art,17.04
357,CA-2017-138520,2017-08-04,Std Class,JL-15505,10035,OFF-PA-10002713,Office Supplies,Paper,34.4
358,CA-2017-130001,2017-04-23,Std Class,HK-14890,28205,OFF-PA-10002666,Office Supplies,Paper,36.24
359,CA-2018-155698,2018-08-03,1st Class,VB-21745,31907,OFF-AP-10001124,Office Supplies,Appliances,647.84
360,CA-2018-155698,2018-08-03,1st Class,VB-21745,31907,OFF-LA-10001158,Office Supplies,Labels,20.7
361,CA-2018-144904,2018-09-25,Std Class,KW-16435,10009,OFF-LA-10001158,Office Supplies,Labels,20.7
362,CA-2018-144904,2018-09-25,Std Class,KW-16435,10009,FUR-CH-10000785,Furniture,Chairs,488.646
363,CA-2018-144904,2018-09-25,Std Class,KW-16435,10009,OFF-AR-10003732,Office Supplies,Art,5.56
364,CA-2018-144904,2018-09-25,Std Class,KW-16435,10009,FUR-FU-10000023,Furniture,Furnishings,47.12
365,CA-2015-123344,2015-09-24,Std Class,JD-16060,94109,OFF-ST-10001713,Office Supplies,Storage,211.96
366,CA-2017-155516,2017-10-21,Same Day,MK-17905,6040,OFF-BI-10002412,Office Supplies,Binders,23.2
367,CA-2017-155516,2017-10-21,Same Day,MK-17905,6040,OFF-SU-10001225,Office Supplies,Supplies,7.36
368,CA-2017-155516,2017-10-21,Same Day,MK-17905,6040,OFF-ST-10002406,Office Supplies,Storage,104.79
369,CA-2017-155516,2017-10-21,Same Day,MK-17905,6040,FUR-BO-10002545,Furniture,Bookcases,1043.92
370,CA-2018-104745,2018-05-29,Std Class,GT-14755,78550,OFF-PA-10002036,Office Supplies,Paper,25.92
371,CA-2018-104745,2018-05-29,Std Class,GT-14755,78550,OFF-ST-10002205,Office Supplies,Storage,53.424
372,US-2015-119137,2015-07-23,Std Class,AG-10900,85705,OFF-BI-10001982,Office Supplies,Binders,8.16
373,US-2015-119137,2015-07-23,Std Class,AG-10900,85705,TEC-AC-10003911,Technology,Accessories,1023.936
374,US-2015-119137,2015-07-23,Std Class,AG-10900,85705,OFF-AR-10000658,Office Supplies,Art,9.24
375,US-2015-119137,2015-07-23,Std Class,AG-10900,85705,TEC-AC-10002076,Technology,Accessories,479.04
376,US-2017-134656,2017-09-28,1st Class,MM-18280,62301,OFF-PA-10003039,Office Supplies,Paper,99.136
377,US-2018-134481,2018-08-27,Std Class,AR-10405,2038,FUR-TA-10004915,Furniture,Tables,1488.424
378,CA-2016-130792,2016-04-28,Std Class,RA-19915,77095,OFF-AP-10000696,Office Supplies,Appliances,8.652
379,CA-2016-130792,2016-04-28,Std Class,RA-19915,77095,OFF-ST-10003327,Office Supplies,Storage,23.832
380,CA-2016-130792,2016-04-28,Std Class,RA-19915,77095,OFF-BI-10000309,Office Supplies,Binders,12.176
381,CA-2017-134775,2017-10-28,1st Class,AS-10285,94109,OFF-PA-10004734,Office Supplies,Paper,50.96
382,CA-2017-134775,2017-10-28,1st Class,AS-10285,94109,OFF-BI-10002225,Office Supplies,Binders,49.536
383,CA-2016-125395,2016-06-26,2nd Class,LA-16780,48180,TEC-AC-10004708,Technology,Accessories,41.9
384,US-2016-168935,2016-11-27,Std Class,DO-13435,33024,FUR-TA-10000617,Furniture,Tables,375.4575
385,US-2016-168935,2016-11-27,Std Class,DO-13435,33024,TEC-AC-10002335,Technology,Accessories,83.976
386,CA-2016-122756,2016-03-12,Std Class,DK-13225,19140,TEC-MA-10001681,Technology,Machines,482.34
387,CA-2016-122756,2016-03-12,Std Class,DK-13225,19140,FUR-FU-10001935,Furniture,Furnishings,2.96
388,CA-2015-115973,2015-11-24,1st Class,NG-18430,45231,OFF-AR-10004757,Office Supplies,Art,2.624
389,CA-2018-101798,2018-11-12,Std Class,MV-18190,10009,OFF-BI-10000050,Office Supplies,Binders,23.36
390,CA-2018-101798,2018-11-12,Std Class,MV-18190,10009,TEC-AC-10001998,Technology,Accessories,39.98
391,US-2015-135972,2015-09-21,2nd Class,JG-15115,98198,TEC-PH-10003012,Technology,Phones,246.384
392,US-2015-135972,2015-09-21,2nd Class,JG-15115,98198,TEC-CO-10002313,Technology,Copiers,1799.97
393,US-2015-134971,2015-07-06,2nd Class,BP-11095,61604,OFF-BI-10003982,Office Supplies,Binders,12.462
394,CA-2018-102946,2018-06-30,Std Class,VP-21730,89115,OFF-BI-10004492,Office Supplies,Binders,75.792
395,CA-2018-165603,2018-10-17,2nd Class,SS-20140,2886,OFF-ST-10000798,Office Supplies,Storage,49.96
396,CA-2018-165603,2018-10-17,2nd Class,SS-20140,2886,OFF-PA-10002552,Office Supplies,Paper,12.96
397,CA-2016-122259,2016-10-31,Std Class,HP-14815,49201,OFF-SU-10002573,Office Supplies,Supplies,70.12
398,CA-2017-108987,2017-08-09,2nd Class,AG-10675,77036,OFF-ST-10001580,Office Supplies,Storage,35.952
399,CA-2017-108987,2017-08-09,2nd Class,AG-10675,77036,FUR-BO-10004834,Furniture,Bookcases,2396.2656
400,CA-2017-108987,2017-08-09,2nd Class,AG-10675,77036,OFF-ST-10000934,Office Supplies,Storage,131.136
401,CA-2017-108987,2017-08-09,2nd Class,AG-10675,77036,TEC-AC-10000158,Technology,Accessories,57.584
402,CA-2015-113166,2015-12-24,1st Class,LF-17185,33180,OFF-PA-10001947,Office Supplies,Paper,9.568
403,CA-2015-155208,2015-04-16,Std Class,SP-20650,28403,OFF-AR-10003478,Office Supplies,Art,39.072
404,CA-2018-117933,2018-12-24,Std Class,RF-19840,10024,OFF-AP-10004249,Office Supplies,Appliances,35.91
405,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,TEC-AC-10000158,Technology,Accessories,179.95
406,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,TEC-CO-10004115,Technology,Copiers,1199.976
407,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,OFF-PA-10003724,Office Supplies,Paper,27.15
408,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,FUR-TA-10002041,Furniture,Tables,1004.024
409,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,OFF-PA-10002893,Office Supplies,Paper,9.68
410,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,OFF-LA-10003766,Office Supplies,Labels,28.35
411,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,OFF-PA-10001970,Office Supplies,Paper,55.98
412,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,FUR-BO-10001972,Furniture,Bookcases,1336.829
413,CA-2018-117457,2018-08-12,Std Class,KH-16510,94110,FUR-CH-10003956,Furniture,Chairs,113.568
414,CA-2018-142636,2018-03-11,Std Class,KC-16675,98105,OFF-PA-10000157,Office Supplies,Paper,139.86
415,CA-2018-142636,2018-03-11,Std Class,KC-16675,98105,FUR-CH-10001891,Furniture,Chairs,307.136
416,CA-2018-122105,2018-06-24,Std Class,CJ-12010,92646,OFF-AR-10004344,Office Supplies,Art,95.92
417,CA-2017-148796,2017-04-14,Std Class,PB-19150,90004,FUR-CH-10004886,Furniture,Chairs,383.8
418,CA-2018-154816,2018-06-11,Std Class,VB-21745,40475,OFF-PA-10003845,Office Supplies,Paper,5.78
419,CA-2018-110478,2018-04-03,Std Class,SP-20860,90045,OFF-AR-10001573,Office Supplies,Art,9.32
420,CA-2018-110478,2018-04-03,Std Class,SP-20860,90045,OFF-EN-10000483,Office Supplies,Envelopes,15.25
421,CA-2015-142048,2015-06-22,1st Class,JE-15745,80027,TEC-AC-10004114,Technology,Accessories,196.752
422,CA-2018-125388,2018-10-19,Std Class,MP-17965,1841,FUR-FU-10004712,Furniture,Furnishings,56.56
423,CA-2018-125388,2018-10-19,Std Class,MP-17965,1841,OFF-ST-10000918,Office Supplies,Storage,32.7
424,CA-2018-155705,2018-08-21,2nd Class,NF-18385,39212,FUR-CH-10000015,Furniture,Chairs,866.4
425,CA-2018-149160,2018-11-23,2nd Class,JM-15265,48187,FUR-FU-10003347,Furniture,Furnishings,28.4
426,CA-2018-149160,2018-11-23,2nd Class,JM-15265,48187,OFF-BI-10001543,Office Supplies,Binders,287.92
427,CA-2015-101476,2015-12-09,1st Class,SD-20485,10801,TEC-MA-10000029,Technology,Machines,69.99
428,CA-2018-152275,2018-01-10,Std Class,KH-16630,78207,OFF-AR-10000369,Office Supplies,Art,6.672
429,US-2017-123750,2017-04-15,Std Class,RB-19795,28052,OFF-BI-10004584,Office Supplies,Binders,189.588
430,US-2017-123750,2017-04-15,Std Class,RB-19795,28052,TEC-AC-10004659,Technology,Accessories,408.744
431,US-2017-123750,2017-04-15,Std Class,RB-19795,28052,TEC-AC-10004659,Technology,Accessories,291.96
432,US-2017-123750,2017-04-15,Std Class,RB-19795,28052,OFF-ST-10000617,Office Supplies,Storage,4.768
433,CA-2017-127369,2017-06-06,1st Class,DB-13060,1852,OFF-ST-10003306,Office Supplies,Storage,714.3
434,US-2015-150574,2015-12-19,Std Class,MK-18160,32216,OFF-BI-10000773,Office Supplies,Binders,4.812
435,US-2015-150574,2015-12-19,Std Class,MK-18160,32216,TEC-AC-10002600,Technology,Accessories,247.8
436,CA-2017-147375,2017-12-06,2nd Class,PO-19180,60623,TEC-MA-10002937,Technology,Machines,1007.979
437,CA-2017-147375,2017-12-06,2nd Class,PO-19180,60623,OFF-PA-10001970,Office Supplies,Paper,313.488
438,CA-2018-130043,2018-09-15,Std Class,BB-11545,77070,OFF-PA-10002230,Office Supplies,Paper,31.872
439,CA-2018-157252,2018-01-20,2nd Class,CV-12805,10024,FUR-CH-10003396,Furniture,Chairs,207.846
440,CA-2017-115756,2017-05-09,2nd Class,PK-19075,48227,FUR-FU-10000246,Furniture,Furnishings,12.22
441,CA-2017-115756,2017-05-09,2nd Class,PK-19075,48227,OFF-ST-10000060,Office Supplies,Storage,194.94
442,CA-2017-115756,2017-05-09,2nd Class,PK-19075,48227,OFF-ST-10003058,Office Supplies,Storage,70.95
443,CA-2017-115756,2017-05-09,2nd Class,PK-19075,48227,OFF-PA-10002222,Office Supplies,Paper,91.36
444,CA-2017-115756,2017-05-09,2nd Class,PK-19075,48227,FUR-CH-10002372,Furniture,Chairs,242.94
445,CA-2017-115756,2017-05-09,2nd Class,PK-19075,48227,OFF-LA-10001317,Office Supplies,Labels,22.05
446,CA-2018-154214,2018-03-20,2nd Class,TB-21595,47201,FUR-FU-10000206,Furniture,Furnishings,2.91
447,CA-2017-166674,2017-01-04,2nd Class,RB-19360,13021,OFF-AR-10000588,Office Supplies,Art,59.52
448,CA-2017-166674,2017-01-04,2nd Class,RB-19360,13021,OFF-ST-10001469,Office Supplies,Storage,161.94
449,CA-2017-166674,2017-01-04,2nd Class,RB-19360,13021,OFF-AR-10001953,Office Supplies,Art,263.88
450,CA-2017-166674,2017-01-04,2nd Class,RB-19360,13021,OFF-AR-10003156,Office Supplies,Art,30.48
451,CA-2017-166674,2017-01-04,2nd Class,RB-19360,13021,OFF-AR-10004974,Office Supplies,Art,9.84
452,CA-2017-166674,2017-01-04,2nd Class,RB-19360,13021,TEC-PH-10002365,Technology,Phones,35.12
